numero;Year_Birth;Education;Marital_Status;Income;Kidhome;Teenhome;Dt_Customer;Recency;MntWines;MntFruits;MntMeatProducts;MntFishProducts;MntSweetProducts;MntGoldProds;NumDealsPurchases;NumWebPurchases;NumCatalogPurchases;NumStorePurchases;NumWebVisitsMonth;AcceptedCmp3;AcceptedCmp4;AcceptedCmp5;AcceptedCmp1;AcceptedCmp2;Complain;Z_CostContact;Z_Revenue;Response;user_id
4603;1950;Master;Married;65695.0;2;2;31-01-14;50;371;32;189;0;58;6;2;5;4;10;4;0;0;0;0;0;0;3;11;0;1298
8427;1980;PhD;Single;64857.0;1;1;23-11-12;78;556;14;717;210;0;43;1;7;5;10;4;0;0;0;0;0;0;3;11;0;1299
10260;1980;Graduation;Together;45143.0;2;0;26-08-13;74;202;5;74;11;5;14;3;6;1;5;7;0;0;0;0;0;0;3;11;0;1300
7143;1990;2nCycle;Widow;74805.0;2;0;06-11-13;14;209;162;209;41;162;37;5;4;7;10;2;0;0;0;0;0;0;3;11;0;1301
8789;1980;Basic;Widow;59060.0;1;0;11-01-14;77;35;40;111;36;40;12;3;3;1;7;4;0;0;0;0;0;0;3;11;0;1302
6197;1960;Master;Together;27238.0;1;0;20-04-13;39;37;0;17;0;0;3;3;3;0;3;9;0;0;0;0;0;0;3;11;0;1303
4554;1980;Basic;Single;47009.0;0;1;01-10-13;89;171;45;73;59;10;90;4;3;2;8;4;0;0;0;0;0;0;3;11;0;1304
4937;1980;Graduation;Single;46094.0;0;2;10-06-14;62;12;2;20;3;2;5;1;1;0;3;7;0;0;0;0;0;0;3;11;0;1305
1920;1950;Graduation;Single;40321.0;0;2;29-07-13;59;44;4;21;6;0;27;2;3;0;3;7;0;0;0;0;0;0;3;11;0;1306
8749;1940;Basic;Married;37235.0;0;2;01-02-14;68;20;2;9;4;6;20;1;1;1;2;4;0;0;0;0;0;0;3;11;0;1307
1650;1970;Basic;Married;81843.0;0;2;22-04-13;13;779;86;537;34;69;138;1;5;9;12;3;0;0;0;0;0;0;3;11;0;1308
10377;1980;Graduation;Together;46692.0;1;2;06-06-13;37;170;6;97;24;12;88;3;6;1;5;6;0;0;0;0;0;0;3;11;0;1309
9206;1950;Master;Together;77382.0;2;2;07-01-14;36;491;48;231;112;105;134;2;5;7;12;1;0;0;1;0;0;0;3;11;0;1310
10971;1960;PhD;Widow;37774.0;0;0;03-09-12;28;173;8;107;7;2;176;4;7;2;3;9;1;0;0;0;0;1;3;11;1;1311
6398;1940;2nCycle;Married;18393.0;1;1;29-03-14;2;7;10;13;16;0;4;2;3;0;3;8;0;0;0;0;0;0;3;11;0;1312
9212;1970;Graduation;Widow;72828.0;0;1;14-02-13;17;1205;0;235;19;14;205;6;6;3;13;7;0;0;0;0;0;0;3;11;0;1313
7937;1940;2nCycle;Married;24711.0;0;1;18-04-14;86;10;7;25;6;3;7;1;3;0;3;7;0;0;0;0;0;0;3;11;0;1314
839;1980;2nCycle;Together;45503.0;0;1;25-09-13;54;97;4;44;6;1;18;1;3;1;4;5;0;0;0;0;0;0;3;11;0;1315
4246;1960;Basic;Widow;6560.0;1;2;12-12-13;2;67;11;26;4;3;262;0;1;0;1;17;0;0;0;0;0;0;3;11;0;1316
158;1960;Basic;Married;71604.0;1;0;17-11-13;3;345;53;528;98;75;97;1;8;3;5;4;1;0;0;0;0;0;3;11;1;1317
4832;1960;Master;Single;27244.0;0;1;07-03-14;84;6;5;17;3;24;46;2;2;2;2;7;0;0;0;0;0;0;3;11;0;1318
5621;1950;Master;Divorced;48752.0;0;1;12-12-12;8;73;57;100;71;15;0;5;6;1;5;9;0;0;0;0;0;0;3;11;1;1319
1945;1960;PhD;Single;71434.0;1;2;18-09-13;4;711;36;217;172;96;168;3;7;4;7;4;0;1;0;1;0;0;3;11;0;1320
5147;1960;2nCycle;Together;90842.0;1;2;29-07-13;57;774;70;118;182;187;93;1;4;9;13;1;0;0;0;0;0;0;3;11;0;1321
2535;1970;Basic;Married;88097.0;0;0;18-08-12;24;163;0;480;0;126;75;1;6;5;8;9;0;1;1;1;0;0;3;11;1;1322
11039;1950;Graduation;Divorced;51948.0;0;0;17-09-13;51;82;33;54;71;30;41;2;5;2;4;5;0;0;0;0;0;0;3;11;0;1323
9495;1940;2nCycle;Divorced;71853.0;0;0;08-05-13;29;358;108;413;141;97;32;1;2;8;6;1;0;0;0;0;0;0;3;11;0;1324
9635;1950;Graduation;Together;35876.0;2;0;20-04-14;13;66;2;40;4;3;14;1;3;1;3;6;0;0;0;0;0;0;3;11;0;1325
2173;1950;2nCycle;Widow;40049.0;1;1;16-10-13;23;13;6;7;0;3;3;1;1;0;3;6;0;0;0;0;0;0;3;11;0;1326
942;1960;PhD;Together;39660.0;2;2;08-08-12;36;139;13;78;20;13;36;3;7;1;3;9;0;0;0;0;0;0;3;11;1;1327
9386;1970;Basic;Single;50127.0;2;2;29-05-14;88;274;0;21;4;6;15;1;5;1;6;6;0;1;0;0;0;0;3;11;0;1328
5510;1940;Graduation;Widow;43263.0;2;0;21-11-12;2;262;6;61;0;10;102;3;5;2;6;5;0;0;0;0;0;0;3;11;0;1329
873;1950;Basic;Widow;62845.0;2;2;01-10-12;3;1099;0;45;0;0;34;11;3;4;10;8;0;1;0;0;0;0;3;11;1;1330
2253;1950;Master;Married;18929.0;0;2;16-02-13;15;32;0;8;23;4;18;1;1;0;4;6;0;0;0;0;0;0;3;11;0;1331
5181;1940;Basic;Widow;24367.0;1;0;20-03-13;58;2;4;2;0;11;5;1;1;0;2;9;0;0;0;0;0;0;3;11;0;1332
979;1990;Basic;Married;33249.0;1;0;20-02-13;11;6;10;21;19;14;42;2;2;1;3;6;0;0;0;0;0;0;3;11;0;1333
10390;1980;PhD;Together;26887.0;0;2;10-02-13;27;6;7;4;3;4;6;1;1;0;3;6;0;0;0;0;0;0;3;11;0;1334
4698;1970;Graduation;Single;50150.0;0;2;20-06-13;32;135;46;92;65;61;11;2;5;2;7;5;0;0;0;0;0;0;3;11;0;1335
7793;1950;Master;Married;62061.0;1;1;31-08-13;12;641;7;84;0;30;38;3;10;4;7;6;0;1;0;0;0;0;3;11;0;1336
1745;1960;2nCycle;Widow;85696.0;0;1;03-05-13;88;714;76;395;116;0;12;1;4;6;9;1;0;0;0;0;0;0;3;11;1;1337
10590;1990;PhD;Widow;76542.0;0;2;30-03-13;91;794;73;573;0;29;14;1;4;8;10;2;0;0;0;0;0;0;3;11;0;1338
5080;1990;PhD;Divorced;70515.0;1;2;21-10-13;12;420;0;452;182;64;140;1;6;6;4;2;0;0;0;0;0;0;3;11;1;1339
8369;1940;PhD;Widow;18227.0;1;2;08-11-12;21;1;2;7;4;3;11;1;0;1;2;8;0;0;0;0;0;0;3;11;0;1340
5232;1990;Graduation;Together;69139.0;1;1;27-01-14;23;86;12;75;33;15;6;1;4;1;5;4;0;0;0;0;0;0;3;11;0;1341
2407;1960;Master;Married;69109.0;0;2;09-11-12;10;823;25;459;124;29;95;1;6;6;7;4;0;0;1;0;0;0;3;11;1;1342
3834;1970;Graduation;Divorced;69627.0;2;1;17-03-13;35;231;161;215;171;30;53;2;8;2;11;5;0;0;0;0;0;0;3;11;0;1343
7912;1990;Graduation;Widow;38136.0;0;2;22-04-13;69;8;15;27;0;20;33;2;3;1;2;8;1;0;0;0;0;0;3;11;0;1344
7712;1940;Master;Married;62159.0;2;0;28-04-14;68;182;17;259;77;70;29;1;6;2;10;4;0;0;0;0;0;0;3;11;0;1345
1065;1990;Master;Married;80695.0;2;1;29-12-13;85;557;129;984;193;37;18;1;5;8;5;2;0;0;0;0;0;0;3;11;0;1346
7275;1960;2nCycle;Divorced;33316.0;0;0;04-10-13;34;79;1;31;4;4;12;3;2;1;4;6;0;0;0;0;0;0;3;11;0;1347
1343;1990;PhD;Divorced;58554.0;2;1;26-09-12;55;368;24;68;38;0;88;6;8;2;6;7;0;0;0;0;0;0;3;11;0;1348
1384;1990;2nCycle;Widow;17256.0;0;1;23-11-13;10;6;4;14;8;8;22;2;2;1;2;8;1;0;0;0;0;0;3;11;0;1349
9967;1940;Master;Married;53034.0;1;0;30-05-13;30;160;15;196;15;11;50;8;6;1;7;8;0;0;0;0;0;0;3;11;0;1350
6181;1940;Master;Divorced;52203.0;0;0;31-07-12;36;488;21;238;56;108;28;1;8;7;11;6;0;0;0;0;0;0;3;11;0;1351
10507;1990;2nCycle;Single;59601.0;1;0;25-07-13;14;691;7;69;0;7;23;4;2;2;7;8;0;1;0;0;0;0;3;11;0;1352
2674;1980;Graduation;Divorced;75154.0;2;0;04-09-12;79;543;10;205;160;143;82;1;6;3;6;3;0;0;0;0;0;0;3;11;1;1353
2698;1960;Basic;Divorced;47025.0;1;1;07-11-13;52;254;7;108;20;0;26;3;6;3;5;6;0;0;0;0;0;0;3;11;0;1354
3231;1950;Basic;Married;37971.0;0;1;25-11-13;97;5;4;10;2;2;7;1;1;0;3;8;0;0;0;0;0;0;3;11;0;1355
4096;1990;Graduation;Single;41335.0;1;0;26-12-13;24;112;19;21;16;14;5;3;4;1;4;7;0;0;0;0;0;0;3;11;0;1356
10476;1940;Graduation;Widow;67267.0;0;0;13-05-14;0;134;11;59;15;2;30;1;3;2;5;2;0;0;0;0;0;0;3;11;0;1357
5948;1990;2nCycle;Married;57338.0;2;1;29-04-14;96;143;6;52;11;8;17;2;4;1;5;5;0;0;0;0;0;0;3;11;0;1358
9140;1940;2nCycle;Divorced;50523.0;0;1;25-12-13;89;51;4;24;4;7;1;2;2;0;4;6;0;0;0;0;0;0;3;11;0;1359
10258;1960;PhD;Single;35791.0;0;1;06-05-13;94;27;0;5;0;0;3;2;1;0;3;8;0;0;0;0;0;0;3;11;0;1360
5675;1970;PhD;Widow;50611.0;0;1;04-10-12;98;459;0;24;6;0;4;6;4;5;7;6;0;1;0;0;0;0;3;11;0;1361
4743;1960;Basic;Together;56242.0;2;2;03-03-13;72;689;8;167;11;8;88;5;8;4;11;6;0;0;0;0;0;0;3;11;0;1362
8805;1980;Basic;Single;48904.0;0;2;02-12-12;1;283;10;38;0;13;27;4;7;2;4;8;0;0;0;0;0;0;3;11;0;1363
1542;1940;2nCycle;Single;56243.0;1;1;30-12-13;26;347;0;35;4;3;7;6;4;2;8;5;0;0;0;0;0;0;3;11;0;1364
6770;1980;Master;Married;21355.0;0;2;20-08-13;5;5;13;14;0;5;31;2;2;1;2;6;1;0;0;0;0;0;3;11;1;1365
8773;1970;2nCycle;Together;57420.0;1;0;25-06-13;22;280;0;18;0;0;24;3;5;1;6;7;0;1;0;0;0;0;3;11;0;1366
10420;1940;2nCycle;Widow;46390.0;0;0;05-05-14;56;95;14;64;2;9;38;1;4;2;3;7;0;0;0;0;0;0;3;11;0;1367
7514;1950;Master;Married;54342.0;0;0;03-07-13;74;84;10;34;11;10;28;4;3;1;4;6;0;0;0;0;0;0;3;11;0;1368
793;1950;2nCycle;Single;20895.0;2;1;06-10-12;24;18;3;17;3;0;4;1;2;0;3;9;0;0;0;0;0;0;3;11;0;1369
10909;1970;PhD;Married;92344.0;0;1;15-01-14;9;992;24;694;51;19;119;0;5;10;5;1;1;0;1;0;0;0;3;11;0;1370
8702;1970;2nCycle;Divorced;26907.0;2;0;20-08-13;10;9;1;7;0;3;2;2;1;0;3;7;0;0;0;0;0;0;3;11;0;1371
4791;1950;Basic;Married;44964.0;0;1;16-12-12;35;19;1;17;2;0;2;1;1;0;3;8;0;0;0;0;0;0;3;11;0;1372
2963;1990;Graduation;Widow;75507.0;2;0;02-05-14;56;709;93;374;104;80;80;1;8;6;6;3;0;0;0;0;0;0;3;11;0;1373
8216;1980;Master;Together;53761.0;1;2;11-10-13;7;158;0;76;13;7;71;6;4;4;3;5;0;0;0;0;0;0;3;11;0;1374
8140;1990;Graduation;Single;22682.0;2;2;03-10-13;51;10;14;29;4;2;36;3;2;1;4;4;0;0;0;0;0;0;3;11;0;1375
10146;1990;2nCycle;Together;38887.0;1;2;02-03-14;17;25;1;13;0;0;3;1;1;0;3;7;0;0;0;0;0;0;3;11;0;1376
5289;1940;Basic;Divorced;41658.0;1;1;09-11-12;30;8;4;12;15;4;29;2;1;1;2;4;0;0;0;0;0;0;3;11;0;1377
2587;1980;2nCycle;Married;29791.0;0;0;15-05-14;21;14;0;6;0;0;0;2;2;0;3;5;0;0;0;0;0;0;3;11;0;1378
4405;1960;2nCycle;Together;63915.0;1;2;30-07-13;2;622;7;115;30;0;15;2;6;3;12;5;0;0;0;0;0;0;3;11;0;1379
8663;1960;PhD;Together;39996.0;1;2;22-05-14;85;11;0;3;0;0;1;1;1;0;2;6;0;0;0;0;0;0;3;11;0;1380
2589;1940;Graduation;Widow;26759.0;0;0;07-02-14;65;25;3;16;8;5;2;2;2;1;3;6;0;0;0;0;0;0;3;11;0;1381
3421;1990;Basic;Widow;63841.0;2;1;21-04-13;64;635;15;100;20;7;131;1;9;3;9;6;0;0;0;0;0;0;3;11;0;1382
10490;1970;Basic;Single;51039.0;0;1;10-12-12;11;100;64;79;65;0;109;2;6;2;4;7;0;0;0;0;0;0;3;11;0;1383
4094;1970;Basic;Married;60544.0;0;0;25-08-12;92;201;2;43;3;5;35;4;5;1;5;6;0;0;0;0;0;0;3;11;0;1384
9958;1960;PhD;Widow;65685.0;2;2;29-03-14;54;642;14;49;0;7;57;1;9;2;9;5;0;0;0;0;0;0;3;11;0;1385
2534;1940;Graduation;Divorced;37716.0;0;1;21-04-14;4;97;1;41;6;2;41;2;4;1;3;7;0;0;0;0;0;0;3;11;0;1386
4188;1980;2nCycle;Together;36864.0;1;0;13-08-12;53;204;5;39;17;0;89;3;5;2;4;8;0;0;0;0;0;0;3;11;1;1387
6613;1940;2nCycle;Together;44511.0;1;1;12-10-12;39;513;7;133;46;14;14;6;8;4;8;8;0;0;0;0;0;0;3;11;0;1388
10827;1970;PhD;Together;36947.0;1;2;07-08-12;49;88;3;21;4;1;29;4;3;0;4;9;0;0;0;0;0;0;3;11;0;1389
5491;1970;Basic;Married;47352.0;0;2;11-04-13;70;172;12;112;8;0;15;4;6;1;5;7;0;0;0;0;0;0;3;11;0;1390
8402;1990;Basic;Widow;67087.0;1;2;17-12-13;40;329;35;222;130;35;43;2;7;5;8;4;0;0;0;0;0;0;3;11;0;1391
8783;1970;Graduation;Together;57045.0;0;2;08-09-12;40;296;13;104;11;13;17;3;4;2;9;3;0;0;0;0;0;0;3;11;0;1392
10010;1940;Graduation;Widow;36957.0;2;0;06-09-12;43;100;2;16;2;1;31;4;3;2;2;9;0;0;0;0;0;0;3;11;1;1393
618;1950;Master;Married;69389.0;1;0;28-09-12;17;422;7;238;69;46;15;1;7;2;12;4;0;0;0;0;0;0;3;11;0;1394
9121;1980;PhD;Divorced;80134.0;1;1;20-05-13;40;1218;16;272;104;0;80;2;5;3;6;6;0;1;1;1;0;0;3;11;1;1395
361;1940;PhD;Single;43142.0;0;0;18-02-14;84;5;1;7;2;1;4;1;1;0;2;7;0;0;0;0;0;0;3;11;0;1396
4310;1980;Basic;Divorced;80589.0;1;1;22-01-14;25;507;93;520;242;40;26;1;5;10;5;1;0;0;0;1;0;0;3;11;1;1397
2678;1990;2nCycle;Divorced;34412.0;0;2;13-02-13;62;52;12;50;4;36;55;3;5;0;3;9;0;0;0;0;0;0;3;11;0;1398
6376;1950;2nCycle;Single;57537.0;0;1;10-06-13;83;191;56;139;51;8;100;4;4;3;8;4;0;0;0;0;0;0;3;11;0;1399
524;1970;Master;Married;22634.0;1;2;16-01-13;47;2;23;11;8;6;46;1;2;1;2;8;0;0;0;0;0;0;3;11;0;1400
10341;1990;Master;Married;51315.0;0;0;23-02-14;45;68;28;39;16;30;41;1;2;2;5;2;0;0;0;0;0;0;3;11;0;1401
5654;1980;2nCycle;Married;36026.0;2;2;16-03-14;34;20;4;10;6;4;17;2;2;0;3;6;0;0;0;0;0;0;3;11;0;1402
4098;1940;2nCycle;Together;24639.0;0;0;28-01-14;3;20;3;16;0;4;1;3;2;0;4;6;0;0;0;0;0;0;3;11;0;1403
5824;1960;2nCycle;Together;34578.0;0;0;11-04-14;1;7;0;1;0;0;0;1;1;0;2;6;0;0;0;0;0;0;3;11;0;1404
7000;1950;PhD;Single;65704.0;0;0;13-10-13;18;279;172;74;38;8;246;1;2;10;10;1;0;0;0;0;0;0;3;11;0;1405
2561;1990;Graduation;Widow;63810.0;1;2;11-11-12;45;977;12;253;16;12;101;4;4;3;12;8;0;1;0;0;0;0;3;11;0;1406
5229;1960;PhD;Together;54132.0;1;2;16-02-14;81;30;1;8;0;0;3;1;1;0;3;7;0;0;0;0;0;0;3;11;0;1407
4086;1970;Master;Divorced;18690.0;0;1;28-12-12;77;6;1;7;23;4;19;1;1;1;2;8;0;0;0;0;0;0;3;11;0;1408
2428;1950;Basic;Single;28164.0;2;2;04-05-13;23;3;18;26;11;8;12;3;2;0;4;7;0;0;0;0;0;0;3;11;0;1409
8254;1990;2nCycle;Married;34596.0;2;0;13-04-13;48;14;0;2;0;0;7;1;1;0;2;8;0;0;0;0;0;0;3;11;0;1410
2836;1970;PhD;Single;43269.0;1;1;16-09-13;61;10;1;7;0;0;1;1;1;0;2;8;0;0;0;0;0;0;3;11;0;1411
8418;1960;Graduation;Single;38741.0;2;2;30-03-14;60;7;10;17;8;6;13;2;2;0;3;7;0;0;0;0;0;0;3;11;0;1412
1362;1980;Graduation;Together;31907.0;2;2;04-03-13;75;33;87;64;175;16;74;1;6;1;6;7;0;0;0;0;0;0;3;11;0;1413
7152;1960;Graduation;Married;27100.0;1;0;05-04-13;64;12;0;13;2;0;10;1;1;0;3;7;0;0;0;0;0;0;3;11;0;1414
10033;1940;2nCycle;Divorced;31163.0;0;1;13-02-14;54;2;3;10;11;2;10;1;1;0;3;6;0;0;0;0;0;0;3;11;0;1415
9349;1970;PhD;Divorced;92533.0;2;1;19-12-13;84;693;21;118;110;147;42;1;6;5;11;2;0;0;1;1;0;0;3;11;0;1416
274;1960;Graduation;Divorced;34853.0;0;0;23-12-13;75;9;3;15;2;3;2;2;2;0;3;6;0;0;0;0;0;0;3;11;0;1417
3388;1980;2nCycle;Together;70844.0;1;1;30-10-13;16;129;26;67;3;67;2;5;6;1;5;7;0;0;0;0;0;0;3;11;0;1418
922;1950;Master;Married;31086.0;1;0;04-05-13;79;16;2;11;3;0;16;2;1;1;2;8;1;0;0;0;0;0;3;11;0;1419
8588;1950;Basic;Divorced;60544.0;1;0;25-08-12;92;201;2;43;3;5;35;4;5;1;5;6;0;0;0;0;0;0;3;11;0;1420
2518;1980;PhD;Divorced;20491.0;2;2;25-01-13;16;5;4;5;4;2;10;1;0;1;2;7;0;0;0;0;0;0;3;11;0;1421
574;1950;Master;Divorced;42523.0;2;2;23-04-14;96;14;36;11;3;26;35;1;1;1;4;2;0;0;0;0;0;0;3;11;0;1422
3220;1990;PhD;Together;39922.0;0;0;14-02-13;30;29;12;59;19;1;36;2;3;0;4;8;0;0;0;0;0;0;3;11;0;1423
5967;1960;2nCycle;Widow;33402.0;2;0;18-07-13;60;26;2;19;10;5;8;3;2;1;3;8;0;0;0;0;0;0;3;11;0;1424
1183;1970;Graduation;Divorced;36408.0;1;0;21-09-13;11;9;1;4;3;2;3;1;1;0;2;6;0;0;0;0;0;0;3;11;0;1425
6856;1950;Basic;Together;21645.0;1;0;03-09-12;75;14;0;23;4;5;19;3;3;0;3;9;0;0;0;0;0;0;3;11;1;1426
4530;1940;Master;Divorced;78427.0;0;1;24-10-12;36;972;19;595;180;26;138;3;3;7;10;3;0;0;0;1;0;0;3;11;1;1427
1553;1960;Basic;Divorced;82657.0;1;0;27-09-13;71;966;168;672;246;105;126;1;7;5;10;4;0;1;0;1;0;0;3;11;0;1428
4682;1950;PhD;Together;51876.0;0;2;15-10-13;88;99;27;102;28;48;6;1;2;2;8;1;0;0;0;0;0;0;3;11;0;1429
8204;1950;Basic;Widow;78041.0;1;1;16-12-12;93;482;35;553;72;160;17;1;4;4;9;2;0;0;0;0;0;0;3;11;0;1430
5221;1950;Master;Single;52852.0;0;0;01-12-12;93;714;8;99;11;0;47;4;10;7;5;8;1;0;0;0;0;0;3;11;0;1431
1232;1980;Master;Married;70038.0;1;0;25-10-13;54;587;54;348;71;54;130;1;4;4;8;2;0;0;0;0;0;0;3;11;0;1432
1927;1970;2nCycle;Single;69401.0;2;0;23-03-14;41;399;27;159;58;8;39;4;4;4;5;2;0;0;0;0;0;0;3;11;0;1433
5788;1990;Graduation;Divorced;46053.0;1;1;17-02-13;46;56;10;92;19;7;25;3;3;2;4;5;0;0;0;0;0;0;3;11;0;1434
6652;1940;PhD;Widow;77343.0;2;2;09-06-14;28;227;151;573;98;54;31;1;3;4;9;1;0;0;0;0;0;0;3;11;0;1435
6246;1960;Master;Single;73892.0;1;2;13-11-13;40;703;102;601;0;58;43;1;3;11;8;1;0;0;0;0;0;0;3;11;1;1436
5975;1940;Graduation;Single;40304.0;0;2;30-09-13;82;37;0;17;0;0;3;1;2;0;3;7;0;0;0;0;0;0;3;11;0;1437
6875;1970;2nCycle;Together;32727.0;2;2;28-08-12;38;167;13;180;86;13;70;2;7;3;5;8;0;0;0;0;0;0;3;11;0;1438
4399;1940;Basic;Divorced;68695.0;1;0;25-06-14;3;458;81;356;106;50;40;1;4;4;7;2;0;0;0;0;0;0;3;11;0;1439
4042;1950;PhD;Widow;43300.0;1;2;13-10-12;87;91;3;52;2;1;31;3;4;0;4;8;0;0;0;0;0;0;3;11;1;1440
2157;1950;Graduation;Single;26290.0;2;0;12-01-13;49;15;8;16;11;5;22;4;2;0;4;6;0;0;0;0;0;0;3;11;0;1441
10133;1990;Master;Married;93790.0;0;0;12-02-14;16;1302;68;731;89;114;45;0;6;7;12;2;0;1;1;1;0;0;3;11;1;1442
2525;1970;Basic;Together;38410.0;1;0;14-09-12;65;153;64;123;116;64;14;2;5;2;9;6;0;0;0;0;0;0;3;11;1;1443
8233;1950;Master;Married;64866.0;1;1;26-01-14;9;508;5;21;7;5;10;4;7;3;7;5;0;1;0;0;0;0;3;11;0;1444
9483;1950;Master;Single;57957.0;0;1;19-08-13;24;290;59;177;77;5;29;7;4;6;8;3;0;0;0;0;0;1;3;11;0;1445
2945;1960;Graduation;Married;46015.0;0;0;13-04-14;25;38;0;2;0;0;6;1;1;0;3;7;1;0;0;0;1;0;3;11;0;1446
10403;1960;Graduation;Widow;16531.0;1;1;18-06-14;43;2;13;6;7;5;11;3;3;0;3;7;0;0;0;0;0;0;3;11;0;1447
5074;1990;Basic;Divorced;28072.0;1;1;08-07-13;10;30;0;10;2;0;5;1;1;0;3;7;0;0;0;0;0;0;3;11;0;1448
10524;1990;PhD;Widow;49476.0;2;1;20-06-13;29;386;23;95;54;41;196;4;2;11;5;2;0;0;0;0;0;0;3;11;0;1449
4690;1980;2nCycle;Widow;50725.0;0;2;13-02-13;45;443;10;75;0;10;48;4;8;1;8;8;0;0;0;0;0;0;3;11;0;1450
7521;1980;Basic;Together;83844.0;1;2;12-05-13;57;901;31;345;75;31;191;1;4;4;11;1;0;0;1;0;0;0;3;11;0;1451
7196;1960;PhD;Widow;41145.0;0;1;08-02-14;20;9;0;3;0;0;1;1;0;0;3;3;0;0;0;0;0;0;3;11;0;1452
4406;1970;PhD;Single;67419.0;0;0;16-01-13;29;846;84;352;91;56;42;4;9;4;8;5;0;0;0;0;0;0;3;11;0;1453
9672;1970;PhD;Widow;23162.0;0;0;21-12-13;82;8;3;9;19;4;22;3;1;1;3;6;0;0;0;0;0;0;3;11;0;1454
4864;1960;PhD;Widow;34380.0;0;2;02-05-13;68;72;7;58;13;1;24;4;4;1;3;8;0;0;0;0;0;0;3;11;0;1455
4706;1960;Master;Married;34704.0;1;0;27-04-13;65;29;0;5;0;1;5;1;1;0;3;5;0;0;0;0;0;0;3;11;0;1456
4070;1970;Master;Single;94871.0;2;1;01-09-12;99;169;24;553;188;0;144;1;8;5;4;7;0;1;1;0;0;0;3;11;1;1457
25;1950;Master;Divorced;65148.0;0;0;16-11-12;9;460;35;422;33;12;153;2;6;6;7;4;0;0;0;0;0;0;3;11;0;1458
3697;1940;Graduation;Divorced;39898.0;2;0;12-02-13;20;69;8;26;12;7;12;2;3;0;4;7;0;0;0;0;0;0;3;11;0;1459
217;1960;Basic;Married;64857.0;2;0;23-11-12;78;556;14;717;210;0;43;1;7;5;10;4;0;0;0;0;0;0;3;11;0;1460
4220;1990;Master;Divorced;59892.0;2;0;02-11-13;26;73;0;13;0;1;0;1;2;1;3;3;0;0;0;0;0;0;3;11;0;1461
5286;1990;2nCycle;Widow;41020.0;0;2;28-10-13;68;112;1;54;7;7;36;1;3;2;4;3;0;0;0;0;0;0;3;11;0;1462
9559;1950;Master;Together;57072.0;2;0;24-01-14;79;944;0;60;0;0;30;2;7;5;13;5;1;0;0;0;0;0;3;11;0;1463
2849;1960;Graduation;Together;60474.0;0;2;01-04-13;25;265;199;303;234;9;170;7;10;2;12;7;0;0;0;0;0;0;3;11;0;1464
7787;1950;Basic;Married;62807.0;2;1;31-08-12;83;526;28;135;10;21;99;3;5;3;12;5;0;0;0;0;0;0;3;11;0;1465
3102;1990;2nCycle;Divorced;19414.0;0;2;16-10-13;32;2;3;12;3;5;7;1;1;0;3;8;0;0;0;0;0;0;3;11;0;1466
5868;1950;Basic;Single;19107.0;0;0;22-08-13;49;2;4;9;10;5;16;2;1;0;3;7;0;0;0;0;0;0;3;11;0;1467
8370;1940;Master;Widow;75484.0;0;1;02-08-12;50;378;97;259;197;194;34;2;7;3;6;4;0;0;0;0;0;0;3;11;0;1468
9988;1990;Graduation;Widow;70379.0;0;0;03-03-13;84;553;25;142;65;67;8;3;6;3;13;4;0;0;0;0;0;0;3;11;0;1469
2939;1940;PhD;Widow;79419.0;2;0;22-06-14;96;751;127;687;20;15;31;1;4;6;4;2;0;0;0;0;0;0;3;11;0;1470
5529;1940;2nCycle;Divorced;64014.0;1;2;10-06-14;56;406;0;30;0;0;8;7;8;2;5;7;0;0;0;1;0;0;3;11;0;1471
9743;1950;Graduation;Widow;76998.0;0;1;11-01-13;85;1449;89;161;69;35;107;2;11;8;8;6;0;0;1;0;0;0;3;11;0;1472
5763;1990;2nCycle;Married;49854.0;2;0;10-11-13;63;123;17;171;39;0;30;5;6;2;5;6;0;0;0;0;0;0;3;11;0;1473
3478;1940;2nCycle;Single;60585.0;2;0;24-06-13;17;267;42;309;55;42;21;10;7;4;9;5;0;0;0;0;0;0;3;11;1;1474
7494;1950;Graduation;Single;42873.0;2;2;21-01-13;11;209;0;40;3;2;15;4;6;1;4;8;0;0;0;0;0;0;3;11;0;1475
1763;1950;2nCycle;Single;87679.0;1;0;27-07-13;62;1259;172;815;97;148;33;1;7;11;10;4;1;0;1;1;0;0;3;11;1;1476
7250;1970;Master;Together;57867.0;2;1;01-10-13;48;344;35;178;15;23;17;7;7;2;9;6;0;0;0;0;0;0;3;11;0;1477
2005;1960;Master;Single;35765.0;2;1;11-12-13;86;22;3;30;0;5;15;2;2;0;4;6;0;0;0;0;0;0;3;11;0;1478
10770;1940;2nCycle;Widow;65492.0;1;0;26-01-14;73;247;161;295;210;85;47;2;4;7;13;2;0;0;0;0;0;0;3;11;0;1479
6885;1980;Graduation;Single;32952.0;1;0;01-12-13;36;38;0;12;3;1;1;1;2;0;3;7;0;0;0;0;0;0;3;11;0;1480
2072;1990;Basic;Married;53374.0;2;2;16-08-12;34;896;10;101;13;10;34;6;4;2;9;9;1;0;0;0;0;0;3;11;1;1481
9463;1980;2nCycle;Divorced;71706.0;0;2;13-11-12;16;931;56;253;91;98;14;4;9;5;7;5;0;0;0;0;0;0;3;11;0;1482
6318;1980;Basic;Together;68487.0;0;1;13-01-13;48;758;12;385;33;89;89;1;9;7;13;4;0;0;0;0;0;0;3;11;0;1483
